search_id,street_no,street_dir,street,street_typ,unit_no,zip,results_num,possible_matches_num
1924,2050,SW,Mount Hood,LN,,97239,0,0
1925,11807,SE,ALDER,ST,,97216,0,0
1926,1258,NW,SHATTUCK,WAY,304,97030,31,1
1927,5416,SE,MILWAUKIE,AVE,,97202,1,1
1928,1531,NE,HALE,PL,,97030,1,1
1929,815,N,KILLINGSWORTH,ST,,97217,6,6
1930,12155,SE,Foster,RD,,97266,15,14
1931,1092,SW,LIVINGSTON,PL,,97060,1,1
1932,12835,N,IMAGE CANOE,AVE,,97217,2,2
1933,2448,NW,WESTOVER ROAD,,E102,97210,0,0
1934,422,SE,27th,AVE,,97214,1,1
1935,4712,W,POWELL,BLVD,233,97030,10,1
1936,3601,SW,RIVER,PKWY,2803,97239,314,1
1937,1926,W,Burnside,,710,97209,265,1
1938,841,SW,GAINES,ST,1202,97239,220,1
1939,4206,SE,BELMONT,ST,260,97215,2,0
1940,1920,SW,River Dr.,DR,K 306,97201,0,0
1941,3570,SW,RIVER,PKWY,701,97239,151,1
1942,2530,SE,26TH,AVE,405,97202,30,1
1943,429,NE,WEBSTER,ST,,97211,2,1
1944,1500,SW,PARK,AVE,103,97201,136,1
1945,4500,SW,11TH,ST,,97080,2,2
1946,2015,NW,FLANDERS,ST,512,97209,72,1
1947,617,NW,24th,AVE,5,97210,1,0
1948,3601,SW,RIVER,PKWY,1710,97239,314,1
1949,3546,NE,BRYCE,ST,,97212,0,0
1950,8038,SE,OGDEN,ST,,97206,5,5
1951,1500,SW,5TH,AVE,1001,97201,160,1
1952,1920,SW,River,DR,L 607,97201,83,0
1953,1618,NW,RIVERSCAPE,ST,D44,97209,2,0
1954,15530,NE,KNOTT,ST,40,97230,28,1
1955,13,,ERASMUS,ST,,97035,0,0
1956,,SE,33RD,ST,,97080,0,0
1957,833,N,KILLINGSWORTH,ST,,97217,8,8
1958,2656,N,WILLIS,BLVD,,97217,0,0
1959,2211,SW,PARK,PL,902,97205,42,1
1960,2537,NW,THURMAN,ST,304,97210,13,1
1961,1920,SW,RIVER,DR,H1004,97201,83,0
1962,722,NW,24TH,AVE,202,97210,20,1
1963,243,,CERVANTES,CIR,,97035,0,0
1964,2805,NW,UPSHUR,ST,J,97210,10,1
1965,1585,NE,KANE,DR,,97030,1,1
1966,292,SE,SPOKANE,ST,B3,97202,1,0
1967,11936,SE,Market,ST,,97216,2,2
1968,841,SW,GAINES,ST,1604,97239,220,1
1969,1133,NW,11th Ave. 709,AVE,709,97209,0,0
1970,1926,W,Burnside,,503,97209,265,1
1971,217,NE,146TH,AVE,31,97230,46,1
1972,420,NW,11TH(East / Gregory),AVE,920,97209,0,0
1973,630,NE,MONROE,ST,,97212,7,7
1974,1410,NW,KEARNEY,ST,1118,97209,130,1
1975,2020,SW,PALATINE HILL,RD,,97219,1,1
1976,319,NE,117TH,AVE,,97220,2,2
1977,3601,SW,River,PKWY,1702,97239,314,1
1978,111,SW,HARRISON,ST,3D,97201,170,1
1979,2,,BECKET,ST,,97035,0,0
1980,4321,SE,79TH,AVE,,97206,2,2
1981,600,SE,MARION,ST,303,97202,56,1
1982,949,NW,Overton,,609,97209,184,1
1983,841,SW,GAINES,ST,213,97239,220,1
1984,2435,NE,58TH,AVE,,97213,0,0
1985,1900,SW,RIVER,DR,C1306,97201,68,0
1986,217,NE,146TH,AVE,41,97230,46,1
1987,949,NW,OVERTON,ST,607,97209,184,1
1988,7601,SE,REEDWAY,ST,,97206,0,0
1989,2015,NW,FLANDERS,ST,106,97209,72,1
1990,12415,SE,MAIN,ST,,97233,1,1
1991,1314,NW,IRVING,ST,404,97209,240,1
1992,1500,SW,5TH,AVE,1406,97201,160,1
1993,1396,SW,MILITARY,RD,,97219,1,1
1994,2020,NW,29TH,AVE,14,97210,30,2
1995,1524,NE,26th,AVE,2,97232,5,1
1996,902,N,Killingsworth,ST,,97217,9,8
1997,1025,NW,COUCH,ST,520,97209,136,1
1998,47,,EAGLE CREST,DR,# 2,97035,0,0
1999,3601,SW,River,PKWY,2418,97239,314,1
2000,3601,SW,River,PKWY,215,97239,314,1
2001,3601,SW,River,PKWY,1318,97239,314,1
2002,841,SW,GAINES,ST,1610,97239,220,1
2003,3601,SW,River,PKWY,2112,97239,314,1
2004,2309,SW,1ST,AVE,1643,97201,114,1
2005,408,NW,12TH,AVE,201,97209,81,1
2006,5228,SW,42ND,AVE,6,97221,1,0
2007,1133,NW,11TH,AVE,513,97209,66,1
2008,1702,NE,HOGAN,DR,,97030,1,1
2009,618,NW,12TH,AVE,314,97209,59,1
2010,623,NE,FLEMING,AVE,,97030,1,1
2011,2211,SW,1ST,AVE,1802,97201,97,1
2012,11932,N,JANTZEN BEACH,AVE,6,97217,1,1
2013,223,SW,COLUMBIA,ST,,97201,5,5
2014,3601,SW,RIVER,PKWY,2116,97239,314,1
2015,1025,NW,COUCH,ST,1311,97209,136,1
2016,1005,SW,PARK,AVE,207,97205,59,1
2017,2253,NE,81st,AVE,,97213,1,1
2018,23586,NW,St Helens,RD,U108,97230,87,0
2019,1900,SW,RIVER,DR,1006,97201,68,1
2020,1316,NE,BROADWAY,ST,,97232,2,0
2021,18525,NE,MARINE,DR,#C-7,97230,136,0
2022,4138,N,Montana/6,AVE,6,97217,0,0
2023,2152,,SE 130TH,AVE,,97233,0,0
2024,6838,N,PITTSBURG,AVE,,97203,1,1
2025,1926,W,Burnside,ST,1515,97209,265,1
2026,270,SE,16TH,CT,,97060,1,0
2027,4725,SW,CALDEW,ST,E,97219,6,1
2028,1607,N,Prescott,,,97217,1,1
2029,6541,SE,WOODSTOCK,BLVD,,97206,0,0
2030,16000,SE,POWELL,BLVD,55,97236,158,1
2031,2119,NE,14TH,AVE,3,97212,6,1
2032,5948,SW,RIVERIDGE,LN,1,97239,1,0
2033,2630,N,HAYDEN ISLAND,DR,,97217,103,0
2034,3210,SE,153RD,AVE,,97236,1,1
2035,11915,SE,ASH,ST,12,97216,2,1
2036,12807,SE,STARK,ST,A4,97233,1,1
2037,2393,SW,PARK,PL,211,97205,36,1
2038,3721,SE,136TH,AVE,c,97236,8,1
2039,8950,SW,TERWILLIGER,BLVD,,97219,0,0
2040,366,N,Lotus Isle,DR,,97217,1,1
2041,7626,N,OMAHA,AVE,,97217,0,0
2042,1718,NE,11TH,AVE,402,97212,51,1
2043,225,SW,MONTGOMERY,ST,2,97201,12,1
2044,9609,N,Exeter,AVE,,97203,2,2
2045,714,NW,WESTOVER,TER,,97210,2,1
2046,19147,SE,Yamhill no. 24,,24,97233,0,0
2047,6833,NE,CLAREMONT,AVE,,97211,1,1
2048,2221,SW,1ST,AVE,2225,97201,153,2
2049,908,SW,GAINES,ST,28,97239,33,1
2050,1812,NE,19TH,ST,,97030,1,1
2051,2121,SE,148TH,PL,,97233,1,1
2052,255,SW,HARRISON,ST,20A,97201,222,1
2053,4784,W,POWELL,BLVD,116,97030,8,1
2054,922,NW,11TH,AVE,909,97209,140,1
2055,7910,SW,31ST,AVE,303,97219,23,1
2056,2551,SW,BEAVERTON HILLSDALE,HWY,,97239,1,1
2057,1133,NW,11  (Penthouse),,707,97209,0,0
2058,1926,W,BURNSIDE,ST,1204,97209,265,1
2059,10175,SW,BARBUR,BLVD,,97219,276,276
2060,111,SW,HARRISON,ST,23C,97201,170,1
2061,2436,NW,Westover,,W400,97210,7,0
2062,600,SE,MARION,ST,410,97202,56,1
2063,1132,SW,19TH,AVE,605,97205,87,1
2064,731,SW,KING,AVE,5,97205,18,1
2065,3970,N,INTERSTATE,AVE,401,97227,65,1
2066,3601,SW,River,PKWY,916,97239,314,1
2067,3601,SW,RIVER,PKWY,607,97239,314,1
2068,627,N,TOMAHAWK ISLAND,DR,,97217,1,0
2069,1260,NW,NAITO,PKWY,303,97209,96,1
2070,23856,NW,ST HELENS,RD,M-50,97231,4,1
2071,1001,NW,LOVEJOY,ST,TH803,97209,129,1
2072,1410,SW,MILITARY,RD,,97219,1,1
2073,3030,SW,EMERALD,LN,25,97060,1,1
2074,333,NW,9TH,AVE,502,97209,185,1
2075,9230,SE,DIVISION,ST,209,97266,9,1
2076,1718,NE,11TH,AVE,301,97212,51,1
2077,3432,NE,20TH (Fixer),AVE,,97212,0,0
2078,2076,NW,Johnson,ST,103,97209,15,1
2079,1718,NE,11TH,AVE,214,97212,51,1
2080,2214,NE,201ST,AVE,,97024,1,1
2081,1255,NW,9TH,AVE,207,97209,194,1
2082,1900,SW,RIVER,DR,A1001,97201,68,0
2083,3441,SE,111th,AVE,7,97266,51,1
2084,3515,SW,BARBUR,BLVD,W1,97239,25,1
2085,872,NE,FLEMING,AVE,A-86,97030,1,1
2086,810,NW,NAITO,PKWY,F-4,97209,24,1
2087,14976,SE,CARUTHERS,CT,,97233,1,1
2088,173,NE,BRIDGETON,RD,23,97211,96,6
2089,2109,NW,Irving,,303,97209,56,0
2090,4514,SE,46th,AVE,,97206,1,1
2091,2221,SW,1ST,AVE,1126,97201,153,1
2092,1926,W,Burnside,,914,97209,265,1
2093,324,NE,ROBERTS,AVE,,97030,5,5
2094,1900,SW,RIVER,DR,N305,97201,68,1
2095,7301,N,LANCASTER,AVE,,97217,0,0
2096,220,NE,VILLAGE SQUIRE,AVE,3,97030,16,1
2097,3570,SW,RIVER,PKWY,1307,97239,151,1
2098,326,SE,SPOKANE,ST,3,97202,1,1
2099,9251,SE,CLINTON,ST,304,97266,6,1
2100,4049,SE,Long,ST,,97202,1,1
2101,3815,SE,99TH,AVE,,97266,0,0
2102,2454,NW,Westover,RD,A 102,97210,30,0
2103,2325,NE,FLANDERS,ST,20,97232,21,1
2104,1455,N,Killingsworth,ST,218,97217,68,1
2105,24066,NE,TREEHILL,DR,,97060,1,1
2106,3570,SW,River,PKWY,305,97239,151,1
2107,3601,SW,River,PKWY,405,97239,314,1
2108,2235,NE,202ND   (Dividable),CT,,97024,0,0
2109,1930,NW,IRVING,ST,603,97209,43,0
2110,2350,NW,Savier (3 BAC),,308,97210,0,0
2111,2406,SW,GREENWOOD,RD,,97219,1,1
2112,1761,NE,CLACKAMAS,ST,,97232,1,1
2113,47,,EAGLE CREST,DR,30,97035,0,0
2114,6801,N,VILLARD,AVE,,97217,0,0
2115,2478,NW,SAVIER,ST,5,97210,6,1
2116,15035,NE,SISKIYOU,CT,,97230,1,1
2117,3601,SW,River,PKWY,1414,97239,314,1
2118,3601,SW,River,PKWY,1814,97239,314,1
2119,2721,NE,RENE,AVE,31-B,97030,1,1
2120,1410,NW,KEARNEY,ST,926,97209,130,1
2121,1920,SW,River Dr. The Strand,DR,L 707,97201,0,0
2122,3939,N,MARINE,DR,18,97217,60,3
2123,6205,SW,HOOD,AVE,,97239,6,5
2124,1920,SW,RIVER,DR,PH1,97201,83,0
2125,3601,SW,RIVER,PKWY,606,97239,314,1
2126,16843,SE,POWELL,BLVD,,97236,1,1
2127,7654,SE,21st,AVE,,97202,1,1
2128,9215,NW,GERMANTOWN,RD,,97231,1,1
2129,3570,SW,RIVER,PKWY,909,97239,151,1
2130,5530,NE,7TH,AVE,3,97211,14,1
2131,1920,SW,River Dr. The Strand,DR,G 903,97201,0,0
2132,2036,NE,RIDGEWOOD,DR,,97212,0,0
2133,1025,NW,COUCH,ST,822,97209,136,1
2134,10060,NW,BRIGHTON,LN,,97229,1,1
2135,587,SE,148TH,AVE,,97233,1,1
2136,2083,NW,JOHNSON,ST,31,97209,43,1
2137,1500,SW,11TH,AVE,802,97201,146,1
2138,12450,N,SOUTH SHORE,AVE,,97217,1,1
2139,1310,NW,NAITO,PKWY,302,97209,106,2
2140,1920,SW,River Dr.,DR,K 706,97201,0,0
2141,2336,SW,OSAGE,ST,402,97205,88,1
2142,122,,OSWEGO SMT,,,97035,0,0
2143,420,NW,11TH,AVE,816,97209,141,1
2144,2015,NW,FLANDERS,ST,305,97209,72,1
2145,1515,NE,KANE,DR,,97030,1,1
2146,,,Restaurant,,,97219,0,0
2147,8228,SE,23RD,AVE,,97202,1,1
2148,2211,SW,1ST,AVE,1202,97201,97,1
2149,2007,SE,Lexington,ST,,97202,1,1
2150,744,NE,93RD,AVE,,97220,0,0
2151,1322,SW,KINGS BYWAY,,,97060,0,0
2152,15149,NE,ROSE,PKWY,,97230,1,1
2153,1025,NW,COUCH,ST,717,97209,136,1
2154,133,SE,73RD,AVE,,97215,1,1
2155,17183,SE,ALDER,ST,,97233,1,1
2156,3129,N,WILLAMETTE,BLVD,107,97217,8,1
2157,821,NW,11TH,AVE,#207,97209,68,0
2158,8307,SE,63rd,AVE,,97206,1,1
2159,1920,SW,River Dr.,DR,G1103,97201,0,0
2160,17837,NW,Sauvie Island,RD,#17,97231,0,0
2161,1683,SE,LINN,ST,,97202,1,1
2162,1900,SW,RIVER,DR,TH22,97201,68,0
2163,629,NW,24th,AVE,3,97210,1,0
2164,4105,SE,OAK,ST,,97214,2,2
2165,1920,SW,RIVER,DR,404,97201,83,1
2166,32625,E,HISTORIC COLUMBIA RI,HWY,,97019,0,0
2167,2515,SE,Powell,,,97080,0,0
2168,47,,EAGLE CREST,DR,B-17,97035,0,0
2169,32605,E,HISTORIC COLUMBIA RI,HWY,,97019,0,0
2170,311,NW,12TH,AVE,1602,97209,63,1
2171,45,,EAGLE CREST,DR,320,97035,0,0
2172,1930,SW,RIVER,DR,W103,97201,72,1
2173,327,NW,PARK,AVE,3D,97209,18,0
2174,299,N,HAYDEN BAY,DR,BldgJ,97217,1,0
2175,2375,NW,RALEIGH,ST,421,97210,1,0
2176,2702,SE,138TH,AVE,11,97236,8,1
2177,2083,NW,JOHNSON,ST,54,97209,43,1
2178,4923,SE,174TH,AVE,,97236,0,0
2179,3601,SW,RIVER,PKWY,1010,97239,314,1
2180,222,NW,UPTOWN,TER,3A,97210,7,1
2181,922,NW,11TH,AVE,109,97209,140,1
2182,2325,NE,FLANDERS,ST,16,97232,21,1
2183,709,SW,16TH,AVE,107,97205,56,1
2184,2743,SE,98TH,AVE,9,97266,30,2
2185,1920,SW,RIVER-THE STRAND,DR,1202,97201,0,0
2186,1221,SW,10TH,AVE,1013,97205,228,1
2187,,NW,Westover,,A204,97210,0,0
2188,627,N,HAYDEN BAY,DR,,97217,1,1
2189,104,,Oswego Summit,,,97035,0,0
2190,1410,NW,KEARNEY,ST,623,97209,130,1
2191,7916,N,WAYLAND,AVE,,97203,0,0
2192,240,,Cedar,ST,,97024,0,0
2193,1221,SW,10TH,AVE,1203,97205,228,1
2194,150,SE,73RD,AVE,,97215,1,1
2195,12285,SE,MAIN,ST,,97233,1,1
2196,5821,SE,FLAVEL,ST,,97206,3,2
2197,88,,CERVANTES,CIR,10A,97035,0,0
2198,14851,NE,SACRAMENTO,ST,124,97230,8,1
2199,900,NE,FRANCIS,,65,97030,165,3
2200,3601,SW,River,PKWY,1411,97239,314,1
2201,790,SE,WEBBER,ST,105,97202,47,1
2202,8031,N,LEAVITT,AVE,5-Dec,97203,1,0
2203,5806,SE,39TH,AVE,,97202,1,1
2204,3150,NE,16TH,ST,,97030,1,1
2205,1811,NW,COUCH,ST,306,97209,57,1
2206,4135,SW,VIEW POINT,TER,,97239,1,1
2207,333,NW,9TH,AVE,,97209,185,185
2208,937,NW,GLISAN,ST,835,97209,131,1
2209,1718,NE,11TH,AVE,307,97212,51,1
2210,1104,SW,COLUMBIA,ST,205,97201,29,1
2211,2902,N,HALLECK,ST,,97217,0,0
2212,100,SE,73RD,AVE,,97215,2,2
2213,841,SW,GAINES,ST,1306,97239,220,1
2214,2020,SW,MAIN,ST,304,97205,47,1
2215,702,SE,33RD,AVE,14,97214,1,1
2216,1930,SW,RIVER,DR,204,97201,72,1
2217,2139,N,WATTS,ST,,97217,0,0
2218,333,NW,9TH,AVE,1110,97209,185,1
2219,333,NW,20TH,AVE,3,97209,4,1
2220,1455,N,Killingsworth,ST,203,97217,68,1
2221,820,NW,12TH,AVE,610,97209,70,1
2222,333,NW,9TH,AVE,1116,97209,185,1
2223,1929,SW,PALATINE HILL,RD,,97219,2,1
2224,1130,NW,12TH,AVE,110,97209,71,1
2225,6127,SE,FLAVEL,ST,,97206,1,1
2226,922,NW,11TH,AVE,714,97209,140,1
2227,1001,NW,Lovejoy 1012,,1012,97209,0,0
2228,5250,SW,LANDING,DR,109B1,97239,47,1
2229,7302,N,NEW YORK,AVE,2,97203,10,1
2230,12330,SE,MAIN,ST,,97233,1,1
2231,3525,NE,50TH,AVE,202,97213,25,1
2232,14525,SE,Tenino,ST,,97236,1,1
2233,2381,SE,112TH,AVE,,97216,1,1
2234,2931,SE,WOODWARD,ST,12,97202,7,1
2235,7812,N,Haven,AVE,,97203,1,1
2236,2182,NW,KEARNEY,ST,1,97210,2,1
2237,2251,SE,139th,AVE,,97266,2,0
2238,410,NW,18TH,AVE,201,97209,19,1
2239,4209,SE,89TH,AVE,,97266,0,0
2240,2830,NE,BLOSSOM HILL 189A,RD,189-A,97024,0,0
2241,922,NW,11TH,AVE,701,97209,140,1
2242,942,E,Hist Columbia River,HWY,,97060,1,1
2243,72,,CONDOLEA,WAY,,97035,0,0
2244,6402,SE,TOLMAN,ST,,97206,1,1
2245,11052,SW,ESQUILINE CIRCUS,,,97219,1,0
2246,3601,SW,RIVER,PKWY,3003,97239,314,1
2247,1830,NW,RIVERSCAPE (O503),ST,O503,97209,0,0
2248,841,SW,Gaines,,1706,97239,220,1
2249,8019,N,LEAVITT,AVE,2-Oct,97203,1,0
2250,3237,SE,122ND,AVE,H,97236,5,1
2251,1920,SW,River,DR,L 507,97201,83,0
2252,1620,NE,Broadway,,245,97232,91,0
2253,1620,NE,BROADWAY,ST,#416,97232,91,0
2254,2221,SW,1ST,AVE,124,97201,153,1
2255,730,NW,NAITO,PKWY,E3,97209,38,8
2256,2509,N,Hunt,ST,,97217,1,1
2257,20445,NE,SANDY,BLVD,,97024,1,0
2258,2630,N,Hayden Island,DR,SP25,97217,103,0
2259,2027,NW,VILLAGE,CIR,,97229,1,1
2260,1500,SW,5TH,AVE,2005,97201,160,1
2261,3035,NE,JARRETT,ST,,97211,0,0
2262,139,,CEDAR,LN,,97060,0,0
2263,2445,NW,WESTOVER,RD,407,97210,66,1
2264,13115,SE,FOSTER,RD,57,97236,106,0
2265,6500,N,MICHIGAN    6,AVE,#6,97217,0,0
2266,1420,NW,LOVEJOY,ST,,97209,205,205
2267,2746,SE,78th,AVE,,97206,1,1
2268,411,NW,FLANDERS,ST,602,97209,65,2
2269,9251,SE,CLINTON,ST,305,97266,6,1
2270,902,SE,28th,AVE,,97214,1,1
2271,2454,NW,WESTOVER,RD,A305,97210,30,0
2272,905,N,HARBOUR,DR,18,97217,35,1
2273,1901,SW,29TH,ST,75,97060,2,2
2274,11002,SW,SOUTHRIDGE,DR,,97219,0,0
2275,2350,NW,Savier,ST,325,97210,76,0
2276,6329,NE,47,PL,,97218,1,0
2277,664,NE,FLEMING,AVE,,97030,1,1
2278,3101,,MCNARY,PKWY,,97035,0,0
2279,7570,N,BURLINGTON,AVE,,97203,1,1
2280,2330,W,17TH,AVE,,97201,0,0
2281,2650,SW,MYERS,DR,,97080,0,0
2282,7302,N,NEW YORK,AVE,3,97203,10,1
2283,6425,SE,87th,AVE,,97266,1,1
2284,5431,SW,VIEW POINT,TER,,97239,1,1
2285,267,SE,162ND,AVE,209,97233,1,1
2286,5414,SE,MILWAUKIE,AVE,,97202,1,1
2287,1400,NW,IRVING,ST,520,97209,192,1
2288,12890,N,IMAGE CANOE,AVE,,97217,1,1
2289,2142,NE,MULTNOMAH,ST,,97232,2,2
2290,910,NW,NAITO  I-24,PKWY,I-24,97209,0,0
2291,4763,N,LOMBARD,ST,12,97203,13,1
2292,4401,SE,Jones,LN,,97060,1,1
2293,6934,NE,13TH,AVE,,97211,2,2
2294,1926,W,BURNSIDE,ST,1312,97209,265,1
2295,520,SW,5TH,AVE,,97204,7,5
2296,1920,SW,RIVER,DR,E1007,97201,83,1
2297,722,NW,24TH,AVE,110,97210,20,1
2298,1420,NW,20TH,AVE,501,97209,26,1
2299,200,SW,FLORENCE,AVE,F-9,97080,135,0
2300,5278,NE,29th,AVE,,97211,2,2
2301,1205,SW,CARDINELL,DR,301,97201,61,1
2302,7442,SW,VIRGINIA,AVE,B,97219,5,1
2303,18525,NE,Marine,DR,B-4,97230,136,0
2304,822,NE,BROADWAY,ST,,97232,3,0
2305,554,SW,EASTMAN,PKWY,,97080,1,1
2306,8132,SE,Aspen Summit,DR,#88,97229,4,0
2307,1403,NE,THOMPSON,ST,1,97212,5,1
2308,410,NW,18TH,AVE,401,97209,19,1
2309,841,SW,GAINES,ST,604,97239,220,1
2310,2323,SW,PARK,PL,205,97205,1,0
2311,5754,SE,82nd,AVE,,97266,6,6
2312,11905,SE,OAK,ST,,97216,1,1
2313,2020,SW,MARKET STREET,DR,305,97201,20,1
2314,1205,SW,CARDINELL,DR,508,97201,61,1
2315,1125,NW,9TH,AVE,332,97209,153,1
2316,532,SE,15TH,AVE,,97214,2,1
2317,15015,NE,SACRAMENTO,ST,52,97230,8,1
2318,47,,EAGLE CREST,DR,4,97035,0,0
2319,841,SW,Gaines,ST,437,97239,220,1
2320,17732,SE,MARIE Gresham/Portla,ST,,97236,0,0
2321,5429,SW,VIEW POINT,TER,,97239,1,1
2322,21580,NE,LAUREL WOOD,LN,175B,97024,1,0
2323,2351,NW,WESTOVER,RD,21-Apr,97210,112,0
2324,1900,SW,RIVER,DR,N706,97201,68,1
2325,1410,NW,KEARNEY,ST,1115,97209,130,1
2326,1930,SW,RIVER-THE STRAND,DR,AA101,97201,0,0
2327,836,SW,CURRY,ST,306,97239,91,1
2328,12609,SE,Bush,ST,3,97236,2,1
2329,2134,NW,Village Circle,,,97229,0,0
2330,4030,SE,IVON,ST,7,97202,10,1
2331,1926,W,BURNSIDE,ST,805,97209,265,2
2332,111,SW,HARRISON,ST,19G,97201,170,1
2333,1677,N,Jantzen,AVE,,97217,4,4
2334,420,NW,11TH (THE GREGORY),AVE,1002,97209,0,0
2335,437,N,HAYDEN BAY,DR,,97217,1,1
2336,5230,NE,BROADWAY,ST,,97213,1,0
2337,1545,SW,MARY FAILING,CT,,97219,1,1
2338,8411,SE,23RD,AVE,,97202,1,1
2339,1930,SW,RIVER,DR,PH-03,97201,72,0
2340,14940,NE,ROSE,PKWY,45B,97230,1,0
2341,5123,SW,CORBETT,AVE,E,97239,2,1
2342,1255,NW,9TH,AVE,1107,97209,194,1
2343,3601,SW,RIVER,PKWY,1702,97239,314,1
2344,949,NW,OVERTON,,1606,97209,184,1
2345,311,NW,12TH,AVE,1503,97209,63,1
2346,7007,N,BURLINGTON,AVE,,97203,1,1
2347,787,,CEDAR (2 houses),ST,,97024,0,0
2348,2340,SW,HOFFMAN,AVE,,97201,2,1
2349,20918,NE,SANDY,BLVD,,97024,107,0
2350,333,NW,9TH,AVE,902,97209,185,1
2351,3241,NE,73rd,AVE,,97213,1,1
2352,1900,SW,RIVER,DR,C1006,97201,68,0
2353,1500,SW,11TH,AVE,2602,97201,146,1
2354,412,NE,134th,PL,,97230,1,1
2355,333,NW,9TH,AVE,716,97209,185,1
2356,217,NE,146th  No. 34,,34,97230,0,0
2357,323,SE,146TH,AVE,323,97233,1,0
2358,4784,W,POWELL,BLVD,215,97030,8,1
2359,4320,SW,CORBETT,AVE,206,97239,58,1
2360,3701,SW,CONDOR,AVE,H1,97239,33,1
2361,2109,NW,Irving,,211,97210,56,1
2362,8225,SE,68TH,AVE,,97206,2,2
2363,28,SE,28TH,AVE,404,97214,33,1
2364,1055,SE,223,AVE,,97030,2,0
2365,18015,NW,SAUVIE ISLAND,RD,,97231,0,0
2366,118,NW,KING,AVE,41,97210,19,1
2367,19171,SE,YAMHILL,ST,#4,97233,4,0
2368,11352,SW,Aventine Circus,AVE,,97219,1,0
2369,6825,SW,CAPITOL HILL,RD,20,97219,10,1
2370,118,NW,KING,AVE,31,97210,19,1
2371,10441,NE,Brazee,ST,,97220,2,2
2372,675,NE,162ND,AVE,B105,97230,1,0
2373,16000,SE,POWELL,BLVD,20,97236,158,2
2374,220,NE,VILLAGE SQUIRE,AVE,5,97030,16,1
2375,2211,SW,1ST,AVE,602,97201,97,1
2376,1258,NW,SHATTUCK,WAY,206,97030,31,1
2377,4334,SW,DICKINSON,ST,,97219,1,1
2378,20,NW,16TH,AVE,216,97209,73,1
2379,3601,SW,River,PKWY,1714,97239,314,1
2380,2454,NW,WESTOVER,RD,503,97210,30,0
2381,5402,SE,MILWAUKIE,AVE,,97202,1,1
2382,5815,N,PRINCETON,ST,,97203,0,0
2383,816,SE,27TH,AVE,4,97214,1,1
2384,1926,W,Burnside,,201,97209,265,1
2385,3601,SW,RIVER,PKWY,1404,97239,314,1
2386,1001,NW,LOVEJOY,ST,s390,97209,129,0
2387,2245,SE,143rd,,,97233,2,2
2388,255,SW,HARRISON,ST,24C,97201,222,1
2389,681,NE,FLEMING,AVE,,97030,1,1
2390,2130,NE,Broadway,,,97232,9,0
2391,1900,SW,RIVER,DR,N405,97201,68,1
2392,27448,NW,St Helens,RD,404,97056,42,2
2393,11033,SW,ESQUILINE CIRCUS,,,97219,1,0
2394,6846,NE,SUMNER,DR,,97218,1,0
2395,1310,NW,Naito,PKWY,M609,97209,106,0
2396,1491,NE,KANE,DR,,97030,1,1
2397,1500,SW,"11th, Unit 1803",,,97201,0,0
2398,2931,SE,WOODWARD,ST,14,97202,7,1
2399,8024,SE,COOPER,ST,B,97206,4,1
2400,2004,NW,IRVING,ST,4,97209,5,1
2401,1030,NW,JOHNSON,ST,422,97209,68,1
2402,408,NW,12TH,AVE,601,97209,81,1
2403,221,SE,88,AVE,,97216,1,0
2404,5630,SW,Riverside,LN,6,97239,26,1
2405,1334,SE,14th,AVE,,97214,1,1
2406,1410,SW,11TH,AVE,604,97201,45,1
2407,7914,N,FISKE,AVE,,97203,0,0
2408,8229,N,EDISON,ST,8229,97203,1,0
2409,3601,SW,River,PKWY,523,97239,314,1
2410,3043,NW,Wilson,ST,,97210,1,1
2411,8008,N,BURLINGTON,AVE,,97203,1,1
2412,123,N,HAYDEN BAY,DR,,97217,3,3
2413,133,NW,18TH,AVE,4,97209,11,1
2414,8931,SE,FLAVEL,ST,,97266,7,5
2415,8712,N,DECATUR,ST,101,97203,32,1
2416,5421,E,BURNSIDE,ST,,97215,1,0
2417,2324,SE,142ND,AVE,,97233,1,1
2418,1910,SW,18TH,AVE,26,97201,26,1
2419,1500,SW,11TH,AVE,2001,97201,146,1
2420,6606,SE,HAROLD,ST,,97206,0,0
2421,4320,SW,CORBETT,AVE,207,97239,58,1
2422,3603,SE,10TH,AVE,,97202,2,2
2423,104,SE,73RD,AVE,,97215,1,1
2424,1404,SW,MARY FAILING,DR,,97219,1,1
2425,14859,NE,SACRAMENTO,ST,132,97230,8,1
2426,410,NW,18TH,AVE,502,97209,19,1
2427,153,N,HAYDEN BAY,DR,153,97217,1,1
2428,937,NW,GLISAN,ST,1530M,97209,131,0
2429,333,NW,9th Ave. 1107,,1107,97209,0,0
2430,410,NW,UPTOWN,TER,3A,97210,8,1
2431,6500,N,MICHIGAN       2,AVE,#2,97217,0,0
2432,3601,SW,River,PKWY,607,97239,314,1
2433,1929,NW,HOYT,ST,,97209,1,1
2434,5736,NE,37TH,AVE,,97211,0,0
2435,4421,SE,67TH,AVE,,97206,0,0
2436,416,NW,13TH,AVE,408,97209,96,1
2437,710,NW,14th,ST,PH E,97209,19,0
2438,1221,SW,10TH,AVE,706,97205,228,1
2439,1409,SE,37th,AVE,,97214,1,1
2440,1840,NE,WASCO,ST,12,97232,1,1
2441,5405,NE,10TH,AVE,3,97211,11,1
2442,26400,NW,St Helens,RD,#54,97056,131,0
2443,23801,NE,TREEHILL,DR,,97060,1,1
